time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-09-21 00:36:28.064,33,0.33,0,0,0,0,0,0,0,-1,0.01467896,0.03877258,-1.033905,0,0,0,0,0,-1,-0.0165345,0.006235792,0.00707522,0.9954328,0.01331537,-0.04006225,-0.001169488,-0.002662363,0.006890029,0.002381741,0.0004758103,-0.03621506,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.099,34,0.34,0,0,0,0,0,0,0,-1,0.0153656,0.04081726,-1.035492,0,0,0,0,0,-1,-0.02040621,0.007507451,0.01195919,0.9955514,0.01336664,-0.040189,-0.008749339,-0.001385614,0.006718708,0.001827047,-0.001970171,-0.03687695,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.140,35,0.35,0,0,0,0,0,0,0,-1,0.01573181,0.0403595,-1.033401,0,0,0,0,0,-1,-0.01543914,0.009920008,0.01827807,0.9955601,0.01339846,-0.04021165,-0.001028141,-0.0002836123,-0.0005745883,0.002634503,0.001699821,-0.03539819,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.175,36,0.36,0,0,0,0,0,0,0,-1,0.01455688,0.03968811,-1.031967,0,0,0,0,0,-1,-0.01789777,0.007492804,0.01325801,0.9956732,0.013484,-0.04026054,-0.008628785,0.001000567,0.0004970118,0.001816642,-0.0009277634,-0.0348825,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.214,37,0.37,0,0,0,0,0,0,0,-1,0.0163269,0.03926086,-1.033752,0,0,0,0,0,-1,-0.02037851,0.008710401,0.01071257,0.9957608,0.01349795,-0.04031394,-0.00235324,-0.00024972,0.003126407,0.001070313,-0.000614914,-0.03287068,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.240,38,0.38,0,0,0,0,0,0,0,-1,0.01405334,0.0410614,-1.036057,0,0,0,0,0,-1,-0.02037851,0.008710401,0.01071257,0.9957608,0.01349795,-0.04031394,-0.00235324,-0.00024972,0.003126407,0.001070313,-0.000614914,-0.03287068,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.283,39,0.39,0,0,0,0,0,0,0,-1,0.01268005,0.03804016,-1.032303,0,0,0,0,0,-1,-0.01035144,0.007441671,0.01591159,0.9960091,0.01359002,-0.04026007,-0.001036533,0.0009366361,0.0006651141,0.00134451,-0.002163254,-0.03691334,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.312,40,0.4,0,0,0,0,0,0,0,-1,0.01268005,0.03804016,-1.032303,0,0,0,0,0,-1,-0.01035144,0.007441671,0.01591159,0.9960091,0.01359002,-0.04026007,-0.001036533,0.0009366361,0.0006651141,0.00134451,-0.002163254,-0.03691334,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.350,41,0.41,0,0,0,0,0,0,0,-1,0.01478577,0.03804016,-1.034561,0,0,0,0,0,-1,-0.01540372,0.008695487,0.01579601,0.9962736,0.01360697,-0.04021565,-0.001244524,-0.0003612494,0.003052613,0.001724273,0.0002004587,-0.03576737,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.381,42,0.42,0,0,0,0,0,0,0,-1,0.01394653,0.04156494,-1.035538,0,0,0,0,0,-1,-0.01665408,0.007489075,0.01452888,0.9962668,0.01359419,-0.04019667,-0.002473539,-0.001574775,0.0005426136,0.0007757326,-0.0002078221,-0.03463728,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.414,43,0.43,0,0,0,0,0,0,0,-1,0.01554871,0.0413208,-1.033432,0,0,0,0,0,-1,-0.0216776,0.00630823,0.01193496,0.9965938,0.01363338,-0.04016845,-0.00259755,-0.001530752,0.008000184,0.001423206,-0.001568171,-0.03504867,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.456,44,0.44,0,0,0,0,0,0,0,-1,0.01623535,0.04116821,-1.036545,0,0,0,0,0,-1,-0.01531184,0.006239254,0.009588978,0.9966877,0.01364364,-0.04013177,-0.006285248,-0.001533484,0.001701888,0.002358981,-0.001439969,-0.03614597,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
